id,price
0,497951.97
1,94076.984
2,465588.1
3,214277.47
4,179195.92
5,190923.38
6,333631.2
7,146924.19
8,141144.16
9,113197.18
10,169516.5
11,98500.6
12,285588.38
13,250667.62
14,109289.59
15,336050.9
16,233793.0
17,292407.62
18,127900.51
19,149949.19
20,268756.66
21,168945.4
22,163075.28
23,125473.32
24,197243.89
25,185623.23
26,116697.6
27,83839.66
28,157434.81
29,280989.03
30,199178.61
31,143189.05
32,242780.55
33,364606.66
34,149473.92
35,153021.16
36,374329.4
37,193512.9
38,86459.12
39,124505.95
40,202286.48
41,166481.9
42,279281.94
43,139644.61
44,158464.31
45,107858.69
46,111438.79
47,273253.38
48,83452.13
49,188586.88
50,259823.3
51,129543.94
52,145524.39
53,146931.86
54,186879.17
55,196173.62
56,129047.39
57,170143.25
58,96842.84
59,104409.92
60,244510.73
61,562216.4
62,228842.92
63,363991.78
64,102186.734
65,137837.42
66,183833.11
67,339527.25
68,155130.84
69,104623.81
70,372227.8
71,360044.7
72,171684.12
73,147405.44
74,149203.14
75,435269.25
76,202172.11
77,111454.69
78,219589.62
79,94819.37
80,138330.58
81,194094.1
82,213198.1
83,225965.92
84,235420.81
85,159468.33
86,197591.06
87,201718.36
88,266262.28
89,344163.84
90,113040.29
91,97187.32
92,170816.33
93,84346.805
94,241525.72
95,123759.125
96,342157.5
97,285417.75
98,289471.88
99,222032.19
100,117069.734
101,89992.73
102,82154.086
103,332032.84
104,161513.34
105,280146.94
106,176438.45
107,262771.8
108,182421.89
109,203907.5
110,163992.9
111,164646.9
112,177361.95
113,158604.9
114,139157.14
115,70057.5
116,232235.69
117,134106.53
118,367070.8
119,155451.38
120,118493.85
121,288660.34
122,464573.12
123,127407.78
124,156561.77
125,437883.0
126,237906.66
127,239060.05
128,174655.47
129,142991.02
130,182532.14
131,147875.5
132,193951.86
133,147136.11
134,159602.73
135,221736.06
136,269347.8
137,134496.73
138,87325.22
139,242617.94
140,126644.25
141,237979.84
142,164803.6
143,297343.78
144,225601.28
145,158202.14
146,156758.55
147,149615.9
148,543026.44
149,125189.15
150,228996.34
151,336223.84
152,272970.1
153,312134.03
154,228822.28
155,110339.75
156,104586.09
157,268352.6
158,130858.8
159,496033.78
160,221317.38
161,299505.06
162,261599.92
163,241697.52
164,374269.3
165,76334.38
166,455884.4
167,228465.7
168,114847.01
169,146001.22
170,370692.4
171,179136.42
172,412596.12
173,143518.45
174,106063.77
175,444671.0
176,141032.11
177,166457.38
178,263093.72
179,224514.69
180,96990.945
181,148239.7
182,147106.73
183,361586.22
184,355816.6
185,278014.38
186,177632.75
187,124138.445
188,108182.875
189,122028.125
190,81171.24
191,189897.75
192,292763.7
193,308669.66
194,142790.78
195,71110.13
196,207591.31
197,91105.04
198,98941.99
199,159543.52
200,294129.75
201,84147.98
202,229712.84
203,191351.6
204,106564.36
205,160514.61
206,94095.0
207,125937.85
208,129238.44
209,170379.6
210,178022.7
211,167858.98
212,89708.8
213,188181.98
214,361035.72
215,149027.64
216,81395.48
217,344916.16
218,238073.11
219,230902.17
220,242129.69
221,252491.86
222,217084.05
223,203500.28
224,125960.78
225,287439.5
226,115803.625
227,150524.9
228,71279.016
229,296461.94
230,218065.89
231,225578.34
232,140797.53
233,201035.66
234,320463.9
235,547393.8
236,255443.8
237,71482.16
238,334666.84
239,193466.58
240,168118.86
241,164586.89
242,467714.75
243,391034.5
244,96972.46
245,243108.2
246,156406.52
247,267280.75
248,148820.73
249,102989.8
250,153970.75
251,194439.66
252,328600.6
253,179345.38
254,87231.234
255,252504.17
256,176529.75
257,460349.75
258,88207.86
259,492539.56
260,173028.36
261,319797.28
262,217814.39
263,404788.47
264,126263.18
265,238766.16
266,223248.34
267,165474.66
268,104454.22
269,260863.84
270,336824.03
271,381599.34
272,130147.87
273,177295.08
274,127320.93
275,276198.56
276,198111.97
277,1175940.6
278,162778.61
279,195324.62
280,78472.14
281,139409.45
282,596838.4
283,180746.94
284,182055.23
285,94066.35
286,144795.44
287,140388.92
288,365284.16
289,553834.7
290,109830.82
291,206473.11
292,172334.86
293,131526.19
294,159899.22
295,185761.69
296,109339.94
297,75191.76
298,315954.03
299,317255.78
300,128478.555
301,259171.08
302,123051.445
303,142062.25
304,208083.38
305,133742.19
306,143299.77
307,259398.25
308,101771.32
309,270623.12
310,170727.72
311,84895.305
312,571210.8
313,152702.28
314,243309.88
315,125596.9
316,187661.42
317,83821.83
318,92103.73
319,91268.05
320,195648.55
321,167654.33
322,237232.75
323,271150.78
324,313379.6
325,133547.42
326,98149.44
327,66834.63
328,209538.16
329,646092.75
330,476756.16
331,90682.484
332,121472.63
333,238184.12
334,300117.1
335,239787.03
336,891200.0
337,514752.44
338,322808.22
339,268696.66
340,86894.516
341,106605.375
342,203635.86
343,124466.58
344,179698.23
345,125681.89
346,141769.36
347,113439.75
348,256606.52
349,169104.75
350,95270.38
351,692946.44
352,267111.06
353,133785.67
354,245519.25
355,137543.08
356,166007.56
357,161040.8
358,101672.14
359,154597.11
360,527499.25
361,253564.06
362,155274.73
363,125535.28
364,134433.31
365,144925.7
366,70604.6
367,347390.1
368,150111.16
369,362546.9
370,181950.66
371,168087.61
372,153916.44
373,129365.61
374,134561.33
375,110868.01
376,237360.08
377,207540.31
378,143835.44
379,461019.25
380,120203.516
381,1403493.6
382,142004.4
383,310938.1
384,189784.03
385,407611.97
386,113009.57
387,112935.56
388,172488.58
389,199813.2
390,111352.46
391,73554.91
392,165419.08
393,253375.9
394,85162.68
395,132145.03
396,157320.05
397,350090.38
398,129440.36
399,132178.42
400,103579.21
401,198905.45
402,349651.9
403,144708.9
404,110355.68
405,105752.86
406,57519.22
407,201222.06
408,678936.6
409,290507.4
410,92322.35
411,277856.38
412,121466.64
413,197363.02
414,224165.17
415,303229.3
416,280394.53
417,197400.78
418,261003.19
419,225171.75
420,253291.88
421,145149.38
422,431919.38
423,158002.95
424,106328.25
425,301355.5
426,118712.26
427,351251.44
428,218234.16
429,168496.66
430,137263.33
431,94917.73
432,283340.75
433,639092.1
434,368642.94
435,204072.16
436,165658.95
437,168719.36
438,254341.42
439,79477.016
440,176671.73
441,471967.66
442,340208.47
443,229786.19
444,184753.94
445,254425.86
446,370226.84
447,74259.76
448,370725.84
449,244664.22
450,178063.69
451,481579.7
452,486489.38
453,226992.14
454,361941.4
455,269773.94
456,142630.81
457,123337.65
458,173948.81
459,180434.42
460,130230.1
461,235403.42
462,188512.27
463,528827.0
464,160029.77
465,116015.75
466,175415.6
467,312215.28
468,581150.7
469,572642.9
470,260747.22
471,153924.34
472,500078.12
473,63724.227
474,164055.02
475,216271.42
476,146454.42
477,143722.38
478,104204.08
479,109004.57
480,180261.81
481,88993.234
482,491416.66
483,255008.56
484,282340.6
485,854171.56
486,115831.79
487,169351.77
488,100745.2
489,204500.12
490,429991.2
491,130725.37
492,142305.9
493,458638.78
494,282225.56
495,171278.7
496,108740.77
497,231964.58
498,103027.54
499,153397.47
500,218699.72
501,153964.7
502,102598.72
503,172181.08
504,105677.64
505,415675.78
506,132800.4
507,234925.3
508,101309.62
509,366432.38
510,89219.16
511,97185.22
512,156203.8
513,268931.28
514,126473.234
515,163677.25
516,254172.78
517,159656.52
518,413474.62
519,618167.8
520,139465.52
521,280300.97
522,242577.84
523,93636.555
524,177178.73
525,313581.7
526,301362.34
527,241165.92
528,174837.14
529,270092.44
530,297297.12
531,141760.62
532,292761.03
533,269033.3
534,204620.11
535,175189.17
536,100787.05
537,75855.65
538,269976.94
539,252485.92
540,138039.83
541,80486.11
542,287580.1
543,480174.28
544,166683.56
545,138038.72
546,146408.55
547,90822.92
548,85954.555
549,120650.66
550,188394.67
551,221371.75
552,120938.77
553,504565.16
554,308077.2
555,113071.125
556,155423.1
557,92454.31
558,151065.2
559,138565.42
560,90683.85
561,292230.97
562,126159.04
563,126863.73
564,428150.66
565,136283.38
566,181508.3
567,175759.95
568,216571.16
569,180858.02
570,98417.69
571,102953.945
572,119391.81
573,120861.81
574,386915.6
575,150207.03
576,577612.6
577,165322.66
578,155606.52
579,288671.66
580,407464.7
581,190915.47
582,84635.734
583,226804.58
584,325330.88
585,124597.54
586,592987.8
587,142548.42
588,84083.82
589,328156.34
590,345632.16
591,304301.03
592,117325.35
593,105697.21
594,107138.586
595,148971.69
596,215302.77
597,367125.03
598,83939.75
599,174787.19
600,197256.83
601,328894.2
602,109105.02
603,371814.25
604,95712.48
605,221901.84
606,90533.37
607,302873.94
608,233678.98
609,291697.97
610,227946.27
611,209614.1
612,330096.0
613,78299.63
614,97340.46
615,385966.75
616,234798.47
617,142247.5
618,89228.34
619,95292.87
620,138446.0
621,97339.49
622,212733.19
623,305330.0
624,262255.25
625,289795.97
626,133128.6
627,254453.03
628,231485.88
629,184967.14
630,287922.34
631,145652.62
632,173725.86
633,538387.56
634,173863.0
635,142389.5
636,166524.31
637,154016.5
638,70287.945
639,151303.98
640,345337.34
641,98190.45
642,143397.23
643,98518.83
644,129201.46
645,312690.47
646,112072.96
647,222899.25
648,41645.004
649,189348.06
650,140749.94
651,150199.05
652,180053.72
653,139351.69
654,95053.6
655,233855.84
656,187562.92
657,245973.05
658,291860.56
659,247186.08
660,246941.89
661,221730.97
662,244626.33
663,180223.44
664,379990.34
665,178192.22
666,84088.59
667,79238.25
668,192379.67
669,314691.1
670,207913.06
671,352318.7
672,385327.22
673,200986.67
674,146649.78
675,95230.7
676,157883.78
677,570756.0
678,177035.33
679,534953.44
680,142026.22
681,300118.25
682,412663.25
683,266689.94
684,159770.22
685,261726.53
686,198515.77
687,138615.89
688,100163.82
689,263049.5
690,198212.45
691,251393.33
692,174387.58
693,99166.57
694,114021.83
695,271714.75
696,203160.03
697,454332.8
698,203972.25
699,165570.02
700,177067.16
701,240960.7
702,223596.7
703,353481.62
704,466593.78
705,462153.38
706,119445.77
707,241725.22
708,104003.016
709,133184.98
710,257363.6
711,128008.5
712,120951.375
713,131027.06
714,290085.4
715,152155.86
716,263560.28
717,333913.06
718,213774.11
719,156791.67
720,451839.88
721,178391.67
722,1090949.5
723,157913.6
724,117601.45
725,172768.94
726,243738.02
727,497641.6
728,750197.9
729,144368.52
730,88452.06
731,111338.89
732,190804.4
733,90010.766
734,318298.7
735,197190.8
736,283981.88
737,86181.86
738,144313.5
739,155448.97
740,159206.77
741,316580.38
742,399044.44
743,149540.72
744,164583.83
745,457053.6
746,240115.03
747,175588.11
748,148381.03
749,358791.25
750,267295.22
751,169988.11
752,367542.6
753,191058.22
754,244623.9
755,107713.75
756,71059.34
757,270208.25
758,201469.61
759,189153.0
760,152324.36
761,155390.45
762,114220.52
763,82128.63
764,776082.9
765,61135.316
766,426418.06
767,127034.28
768,92227.32
769,119356.055
770,120813.04
771,166618.5
772,261629.6
773,184593.89
774,315008.6
775,150683.05
776,193528.55
777,199036.11
778,242660.5
779,75180.086
780,110922.36
781,415515.3
782,381497.1
783,139839.0
784,182107.73
785,344022.53
786,379031.28
787,95077.805
788,271888.38
789,169250.97
790,121638.85
791,202597.23
792,140428.38
793,281582.12
794,134841.84
795,343367.12
796,132515.0
797,189118.22
798,97763.15
799,260002.42
800,311910.22
801,231340.42
802,128840.72
803,567429.8
804,310239.9
805,119663.8
806,116185.56
807,83761.94
808,124921.445
809,258291.9
810,239303.64
811,391080.16
812,89730.81
813,226327.2
814,276136.4
815,192144.81
816,159907.42
817,209860.19
818,407803.2
819,305074.53
820,120143.2
821,133255.55
822,177298.23
823,321794.72
824,106282.92
825,140688.75
826,136266.92
827,195059.92
828,134388.16
829,283794.5
830,165008.77
831,370332.88
832,74771.0
833,248949.06
834,316512.53
835,144780.23
836,215946.52
837,100505.39
838,394239.4
839,903893.75
840,187115.98
841,97590.39
842,146875.52
843,106390.016
844,135862.73
845,143276.11
846,190329.55
847,111975.67
848,136837.14
849,243854.25
850,202138.17
851,159929.67
852,392354.3
853,791575.8
854,136225.66
855,337096.75
856,299672.62
857,238581.39
858,116371.016
859,168315.39
860,135857.78
861,111399.15
862,322242.94
863,187312.8
864,100196.72
865,273410.8
866,310496.2
867,147593.38
868,171663.86
869,310056.34
870,321062.2
871,302073.4
872,261483.39
873,311950.28
874,216459.52
875,187456.81
876,329522.1
877,101505.305
878,98678.78
879,110724.586
880,329412.72
881,133134.55
882,151833.7
883,223964.44
884,208115.0
885,148840.73
886,343407.22
887,297499.28
888,257792.11
889,118984.7
890,121165.65
891,83644.414
892,172238.88
893,414943.34
894,881608.1
895,82629.09
896,239603.7
897,271688.47
898,324153.28
899,92082.12
900,206401.61
901,110707.2
902,336992.28
903,209566.02
904,266510.16
905,83221.11
906,291281.88
907,130600.18
908,235168.1
909,313468.38
910,229321.97
911,196771.27
912,383166.78
913,463826.84
914,144876.47
915,189787.78
916,100271.57
917,291178.0
918,143645.45
919,229643.36
920,257953.16
921,144523.17
922,298325.94
923,289792.2
924,317650.53
925,73614.5
926,176046.72
927,189481.89
928,133940.02
929,112200.445
930,379386.8
931,100701.89
932,166839.47
933,514079.28
934,288882.12
935,266549.03
936,84247.625
937,157232.55
938,116913.27
939,253741.55
940,162862.61
941,258833.36
942,61866.305
943,144140.11
944,127267.016
945,153469.78
946,466976.9
947,199733.64
948,187167.92
949,397447.53
950,251013.34
951,264671.25
952,95107.13
953,357310.47
954,122649.73
955,1263237.5
956,80437.39
957,241723.47
958,287287.56
959,380048.25
960,209028.38
961,303428.8
962,159965.42
963,211429.78
964,216419.7
965,165222.39
966,126648.31
967,77976.37
968,249610.14
969,242150.6
970,67357.78
971,130241.11
972,362628.47
973,215437.88
974,109818.07
975,148198.08
976,107538.18
977,284493.78
978,153279.33
979,278899.38
980,292692.0
981,205097.14
982,168471.95
983,135818.95
984,101916.0
985,132197.34
986,120627.03
987,174252.28
988,465880.94
989,113586.98
990,90767.22
991,250684.75
992,128213.89
993,545543.94
994,152907.58
995,367606.12
996,246939.44
997,95622.086
998,142405.92
999,363862.44
1000,360168.22
1001,120044.03
1002,151773.06
1003,63008.82
1004,257188.4
1005,76799.555
1006,253026.98
1007,193491.67
1008,79353.6
1009,239681.23
1010,55122.29
1011,260342.9
1012,293934.78
1013,176790.77
1014,111456.484
1015,890810.44
1016,127657.14
1017,496097.5
1018,168633.08
1019,298182.4
1020,125447.19
1021,118321.78
1022,198574.78
1023,261154.19
1024,323405.97
1025,481062.78
1026,70023.73
1027,381456.56
1028,185846.08
1029,110322.95
1030,138664.55
1031,200972.5
1032,131080.89
1033,181703.56
1034,131720.19
1035,126605.22
1036,409946.8
1037,159272.47
1038,152732.12
1039,392938.38
1040,244047.0
1041,838958.7
1042,144884.38
1043,228788.34
1044,142741.48
1045,158519.06
1046,226012.28
1047,196709.27
1048,125367.68
1049,186489.03
1050,101888.914
1051,131543.92
1052,559625.4
1053,228346.52
1054,349785.3
1055,431253.5
1056,463560.75
1057,154837.98
1058,362160.34
1059,192072.88
1060,160589.14
1061,226926.61
1062,323121.47
1063,561842.06
1064,147369.9
1065,358209.34
1066,82822.14
1067,180428.64
1068,88166.91
1069,120552.6
1070,138871.92
1071,99005.086
1072,141356.06
1073,87054.195
1074,269147.8
1075,133156.86
1076,155573.06
1077,170494.28
1078,176952.38
1079,137463.69
1080,116507.83
1081,88928.18
1082,97891.305
1083,487885.47
1084,115464.23
1085,140487.81
1086,85132.61
1087,119126.86
1088,204066.6
1089,140412.44
1090,111969.16
1091,71152.234
1092,201873.03
1093,104231.336
1094,265078.66
1095,388170.25
1096,465114.3
1097,128860.72
1098,202704.1
1099,75816.625
1100,105249.66
1101,533948.94
1102,117706.945
1103,507383.56
1104,172403.08
1105,276329.1
1106,191019.72
1107,139498.7
1108,144603.06
1109,119110.87
1110,34552.625
1111,342122.3
1112,90725.734
1113,83155.04
1114,246943.22
1115,145761.23
1116,61505.562
1117,126990.05
1118,210721.14
1119,142361.02
1120,377077.1
1121,104216.305
1122,100518.734
1123,108960.6
1124,163861.3
1125,227399.08
1126,176455.77
1127,247704.42
1128,170042.81
1129,215869.34
1130,223218.72
1131,48603.08
1132,99243.26
1133,116515.45
1134,120167.34
1135,70598.79
1136,202965.48
1137,388243.84
1138,84487.03
1139,225526.95
1140,256558.4
1141,352516.8
1142,150925.72
1143,109675.266
1144,81785.61
1145,205200.92
1146,99972.836
1147,193093.56
1148,295139.03
1149,103109.62
1150,150103.8
1151,183249.53
1152,196503.44
1153,130788.28
1154,515896.94
1155,45752.918
1156,136286.4
1157,244326.06
1158,147235.42
1159,451372.8
1160,182577.11
1161,869631.1
1162,419574.4
1163,101118.875
1164,367919.62
1165,88831.02
1166,172048.55
1167,112017.14
1168,247467.81
1169,210432.73
1170,109560.31
1171,117861.91
1172,173695.81
1173,162214.4
1174,193758.02
1175,581196.25
1176,39721.863
1177,71403.43
1178,247719.5
1179,128887.695
1180,190359.14
1181,404604.9
1182,96539.61
1183,130681.35
1184,163620.1
1185,191697.22
1186,125820.58
1187,156283.56
1188,109798.97
1189,108129.914
1190,271031.1
1191,176265.4
1192,116629.06
1193,190247.2
1194,152164.86
1195,109480.76
1196,158968.77
1197,105540.73
1198,128792.664
1199,112679.27
1200,105941.016
1201,95869.15
1202,99149.35
1203,173230.36
1204,127195.336
1205,120672.82
1206,341417.0
1207,485527.75
1208,119610.51
1209,264724.72
1210,185079.25
1211,127802.66
1212,144599.9
1213,83726.41
1214,70643.49
1215,128516.6
1216,126250.086
1217,261133.58
1218,383730.94
1219,106166.0
1220,311313.62
1221,170071.55
1222,165354.12
1223,177191.83
1224,177531.27
1225,202283.61
1226,103681.266
1227,204925.92
1228,245272.0
1229,117790.7
1230,190800.77
1231,236802.58
1232,218817.83
1233,267032.84
1234,86279.766
1235,121938.09
1236,145839.86
1237,108536.47
1238,108549.46
1239,106241.74
1240,134158.25
1241,482776.12
1242,95116.88
1243,414186.62
1244,116895.15
1245,273540.66
1246,169400.84
1247,288521.78
1248,449467.78
1249,173719.11
1250,553953.8
1251,146443.42
1252,218132.14
1253,241270.62
1254,254620.95
1255,149496.0
1256,245989.19
1257,377579.75
1258,240010.31
1259,138719.94
1260,216476.6
1261,222709.28
1262,133246.94
1263,133581.08
1264,215362.12
1265,309548.03
1266,90151.805
1267,193035.53
1268,172154.7
1269,210444.31
1270,137323.25
1271,230026.3
1272,133854.86
1273,255747.58
1274,285579.16
1275,402447.12
1276,285494.62
1277,364442.03
1278,208437.66
1279,68640.125
1280,175326.61
1281,150478.45
1282,364293.62
1283,147804.6
1284,206116.2
1285,121419.2
1286,129776.29
1287,128531.09
1288,351750.06
1289,148951.34
1290,112231.98
1291,450551.72
1292,186599.56
1293,145687.05
1294,484752.94
1295,109693.516
1296,142289.89
1297,257063.64
1298,242512.73
1299,211167.08
1300,241375.44
1301,307309.53
1302,96900.695
1303,436422.12
1304,263563.78
1305,265237.06
1306,206322.86
1307,529856.0
1308,320112.0
1309,354657.4
1310,163099.73
1311,285870.72
1312,139113.73
1313,253342.1
1314,78800.42
1315,77644.65
1316,340760.53
1317,321675.88
1318,128507.51
1319,451153.03
1320,186484.4
1321,148269.1
1322,213417.19
1323,206690.2
1324,134046.14
1325,483905.8
1326,314701.94
1327,125899.06
1328,118172.58
1329,79645.01
1330,166326.98
1331,79647.49
1332,211659.02
1333,201554.67
1334,118814.58
1335,257156.89
1336,138230.67
1337,228830.66
1338,127195.74
1339,228589.56
1340,374636.97
1341,180220.5
1342,74311.85
1343,461423.28
1344,272069.2
1345,177124.53
1346,358910.0
1347,151413.5
1348,159177.3
1349,167443.19
1350,462242.12
1351,259244.69
1352,99139.05
1353,157932.44
1354,104531.55
1355,233968.97
1356,316442.38
1357,253368.55
1358,282812.88
1359,460483.06
1360,125496.24
1361,100397.836
1362,325571.7
1363,234566.89
1364,234263.12
1365,134268.27
1366,424869.9
1367,315842.22
1368,327199.88
1369,79255.95
1370,368153.3
1371,265938.12
1372,210588.1
1373,102802.86
1374,189816.64
1375,218986.08
1376,596913.4
1377,242054.86
1378,86879.06
1379,167923.03
1380,236672.5
1381,177789.28
1382,152463.66
1383,292299.0
1384,275239.7
1385,93408.805
1386,137048.88
1387,197826.9
1388,157222.31
1389,166578.72
1390,196695.83
1391,142704.86
1392,249148.8
1393,162136.4
1394,234078.02
1395,130945.875
1396,161711.88
1397,83207.836
1398,273104.34
1399,365717.56
1400,251660.45
1401,229809.42
1402,203985.94
1403,153387.05
1404,221914.75
1405,95063.195
1406,105000.19
1407,430555.84
1408,181713.0
1409,159488.94
1410,160881.81
1411,117539.93
1412,166572.4
1413,139346.69
1414,174674.42
1415,165726.56
1416,513469.97
1417,76899.945
1418,268489.94
1419,118791.125
1420,280743.88
1421,216502.66
1422,312247.5
1423,289670.28
1424,103922.91
1425,250933.25
1426,157254.72
1427,82841.945
1428,195159.64
1429,145952.16
1430,371107.5
1431,199527.55
1432,192349.72
1433,162084.22
1434,250551.2
1435,90207.92
1436,97165.44
1437,175583.31
1438,144935.17
1439,233929.92
1440,95822.48
1441,268040.97
1442,140158.77
1443,158882.39
1444,92809.26
1445,244054.67
1446,104983.734
1447,156275.31
1448,232411.12
1449,251032.16
1450,172221.4
1451,295231.88
1452,338708.28
1453,133460.05
1454,204366.45
1455,151578.02
1456,165861.25
1457,213046.47
1458,195821.3
1459,240122.4
1460,117628.42
1461,170616.6
1462,116233.13
1463,160075.12
1464,292667.84
1465,173490.8
1466,101511.79
1467,342867.72
1468,186276.92
1469,115825.164
1470,186170.06
1471,126841.51
1472,141539.53
1473,173717.83
1474,238666.39
1475,303170.97
1476,163833.7
1477,195013.62
1478,221750.25
1479,115293.53
1480,137405.8
1481,105416.59
1482,150816.83
1483,192053.06
1484,93512.44
1485,541374.7
1486,347779.34
1487,1018345.0
1488,351923.16
1489,349346.12
1490,89861.87
1491,138947.19
1492,319502.3
1493,337265.34
1494,100052.945
1495,290033.2
1496,313085.56
1497,118010.54
1498,102323.07
1499,106194.73
1500,194540.75
1501,159735.42
1502,252979.75
1503,89466.516
1504,221455.66
1505,479546.84
1506,208036.22
1507,138558.58
1508,289100.5
1509,178203.14
1510,112585.484
1511,523080.25
1512,196456.84
1513,155067.53
1514,332082.22
1515,95635.29
1516,151853.36
1517,327278.7
1518,354413.28
1519,212672.19
1520,154944.25
1521,156022.44
1522,287953.28
1523,125699.62
1524,168525.97
1525,180872.47
1526,274069.75
1527,218343.84
1528,209341.06
1529,115407.41
1530,402161.38
1531,212891.25
1532,156594.62
1533,129410.78
1534,120338.14
1535,126524.16
1536,79277.51
1537,95693.3
1538,468502.1
1539,153736.42
1540,83484.39
1541,177276.61
1542,123279.945
1543,144766.23
1544,224198.89
1545,171109.36
1546,341947.78
1547,71989.18
1548,93650.92
1549,445761.03
1550,364198.06
1551,534052.3
1552,134543.9
1553,144772.53
1554,187063.77
1555,144608.3
1556,343003.16
1557,143767.77
1558,93397.17
1559,253702.98
1560,93410.65
1561,122099.664
1562,101939.29
1563,401449.4
1564,139499.22
1565,298916.3
1566,199146.36
1567,202515.72
1568,159996.73
1569,79143.45
1570,365178.62
1571,384811.94
1572,249443.17
1573,473198.03
1574,121016.56
1575,258108.62
1576,325956.84
1577,159031.73
1578,140778.61
1579,184943.62
1580,273987.47
1581,133697.7
1582,194649.52
1583,142325.45
1584,160006.58
1585,140437.36
1586,119229.734
1587,105041.68
1588,198222.97
1589,236946.77
1590,480808.53
1591,114948.18
1592,108717.6
1593,374597.84
1594,60791.215
1595,141576.86
1596,143908.47
1597,123838.3
1598,236356.17
1599,115388.84
1600,247587.66
1601,150058.1
1602,285321.62
1603,69616.414
1604,83650.72
1605,102233.586
1606,98802.875
1607,57793.926
1608,460559.7
1609,255605.64
1610,182737.16
1611,121618.984
1612,342963.53
1613,210502.0
1614,395871.84
1615,64351.184
1616,339421.28
1617,126178.87
1618,294013.12
1619,212207.48
1620,147386.44
1621,398059.78
1622,196838.44
1623,75810.59
1624,164661.7
1625,274855.7
1626,162094.6
1627,390141.6
1628,206456.78
1629,779705.7
1630,182871.3
1631,265255.8
1632,265149.03
1633,96903.375
1634,197008.05
1635,295369.78
1636,617888.06
1637,121281.37
1638,97810.91
1639,240891.1
1640,151408.03
