id,price
0,378327.9874285349
1,98011.70157342502
2,427572.79199942056
3,189868.8657545986
4,189224.9887720555
5,237211.32814826755
6,289444.2394178714
7,171791.1705683482
8,140391.12708305565
9,114450.32048173936
10,189700.80842836504
11,104954.23826710433
12,282603.78241254826
13,222555.08377570854
14,110083.31879769638
15,259964.51117510605
16,198773.4691425513
17,354923.6705438086
18,136993.4052687473
19,141756.90375267458
20,250049.01679917815
21,153182.31128535361
22,154468.71234920286
23,124672.85136988985
24,248936.97809413815
25,173312.48170067152
26,119289.62909942512
27,78778.72194919531
28,139709.80890185398
29,254815.5135035136
30,211982.67202406487
31,132446.8366360297
32,228195.9223636243
33,266825.09743234585
34,139496.85343855954
35,144779.5160302019
36,270340.4013132536
37,268880.5700075392
38,103902.91804302871
39,126931.95130405476
40,199496.34576347927
41,153103.60257850986
42,237792.97468214593
43,154343.04632281326
44,166582.25990678705
45,116339.21437897
46,107007.40418730864
47,246055.67071104544
48,83198.1533652946
49,216609.824720457
50,233519.50118161953
51,131435.18986473785
52,140749.99472684882
53,164305.35995031297
54,200511.9026313791
55,203996.6970459029
56,129302.19324357735
57,189868.8657545986
58,104954.23826710433
59,126872.63156075259
60,207211.30590608306
61,475638.1327937278
62,195706.97223819577
63,350879.5558519186
64,112545.10603482979
65,148013.88862233536
66,169514.37519743104
67,346442.1507057767
68,139973.3866226092
69,124202.01712385206
70,350879.5558519186
71,352295.2132917037
72,183071.05513172422
73,148248.99472851167
74,176583.42456664325
75,401758.4647084165
76,254873.61317319996
77,124779.66467640136
78,221063.16407699688
79,94648.58978358799
80,133578.297274473
81,145426.16966222235
82,250529.00065813877
83,211508.4555854605
84,206100.65104792776
85,178837.33428920075
86,220665.09761229565
87,211133.590480929
88,292641.46343434125
89,269287.1093462377
90,105266.93659439821
91,111071.10092668723
92,195532.558424992
93,102666.76765641155
94,247139.34837005686
95,115577.31786337544
96,298341.32944343955
97,275391.80897970794
98,261326.5949442761
99,189879.04334134076
100,82001.75602972749
101,117695.02118916651
102,81392.1397252925
103,273788.5712550409
104,135007.0379399867
105,202474.593393495
106,153937.4918509328
107,209043.98019578186
108,128933.11633788826
109,247769.41923382494
110,124107.66268972355
111,172200.96049495318
112,176147.8717992677
113,148894.5105190694
114,151985.59678236413
115,103716.76556574769
116,206850.23331986793
117,131418.30802620368
118,333240.01645744964
119,163028.34826326615
120,124779.32812588334
121,234927.37341128115
122,427572.79199942056
123,141579.3219076684
124,136261.59975928362
125,407492.6185299352
126,229245.35209730637
127,227544.87720796696
128,151719.49148605453
129,143304.64723643867
130,157269.2313190148
131,132099.08204779372
132,182917.74237995181
133,130851.65805652323
134,162931.43549164763
135,191843.82946296866
136,245800.05686485738
137,143572.0826278986
138,92003.43374983741
139,245105.06513290864
140,121802.07409689322
141,226086.49972478856
142,163400.51471698028
143,284995.0932511128
144,299425.9504671046
145,175830.3450435814
146,176568.0541824335
147,145426.16966222235
148,440818.631387693
149,106788.42885813939
150,222647.2927678556
151,290348.9916390087
152,215188.7308186013
153,259120.56456431208
154,237291.45628208923
155,110083.31879769638
156,98767.9671737243
157,277772.50034785026
158,126885.1919833685
159,417108.56432472327
160,284165.4538015481
161,296060.15760902653
162,266084.21574109816
163,206100.65104792776
164,303645.89955365943
165,83719.90975189934
166,381839.40116692847
167,222358.13730026173
168,128770.89392860272
169,157544.0017252103
170,371038.4325305868
171,176269.5193802174
172,389225.02536706405
173,119816.27334384865
174,108313.70734435639
175,368225.9618493098
176,123678.64316238822
177,163400.51471698028
178,246475.3503293524
179,237291.45628208923
180,118558.1914179404
181,165083.65189923721
182,158539.12891660127
183,273233.38476001535
184,282245.09420645173
185,248183.86472452802
186,162093.5497226605
187,125213.40793788065
188,115149.3441730399
189,123926.94802873126
190,71970.44147804398
191,182100.78592014793
192,362689.6930072504
193,399228.82552427193
194,133578.297274473
195,82203.14603000385
196,259120.56456431208
197,102499.06471192595
198,120898.06640076368
199,172200.96049495318
200,267150.43763104326
201,97701.44868427714
202,100672.42511355292
203,183706.70011179603
204,109686.54205293806
205,132300.33417767737
206,96422.67077765973
207,130443.23162206526
208,66607.83310008385
209,156869.61892781046
210,159609.00390761718
211,187153.4424579398
212,106353.80263028624
213,210602.86140795003
214,300951.98591434973
215,142919.80409605688
216,91482.60087585803
217,363016.34237017663
218,208968.52765566128
219,237291.45628208923
220,260454.33176017433
221,202274.22143752308
222,258882.8672610687
223,200525.9088084226
224,119816.27334384865
225,253102.82046264142
226,114435.09548214603
227,157634.61978418392
228,77764.11474254269
229,350879.5558519186
230,184681.22714955383
231,197940.79705113088
232,195646.82256146258
233,207052.88877771926
234,256140.85821680384
235,531518.3026300962
236,204793.23554043865
237,79400.85680658511
238,281450.92221591074
239,209772.27614400873
240,139973.3866226092
241,164024.18505032032
242,436436.15397604834
243,422057.3679458705
244,91700.56987682643
245,278414.1678794778
246,141595.75717692982
247,293045.73870198085
248,131638.26756357678
249,98011.70157342502
250,157068.5227072849
251,184342.64237417286
252,282603.78241254826
253,161315.17041186517
254,109041.68857696556
255,286145.4805387581
256,162675.74113207354
257,418550.42537913413
258,103584.85820111267
259,438827.17610653717
260,169830.75675742154
261,389174.21048499213
262,212672.74707511422
263,397414.97540494986
264,152908.9528962501
265,244314.5177755039
266,278414.1678794778
267,152284.52971830807
268,93007.6498319997
269,254159.66649661542
270,348311.38914427767
271,427269.586116319
272,125996.67524863868
273,196828.25150707545
274,123754.62757142623
275,288909.82996196183
276,204413.79321051217
277,630931.8641062527
278,147820.18181070837
279,226399.79564480938
280,87232.01279460185
281,167394.62607658035
282,557964.7539138014
283,180034.92610276784
284,159811.28036895313
285,104954.23826710433
286,138357.62066097354
287,149903.76793217813
288,370155.4652602689
289,480108.5481035031
290,100454.46882816862
291,242460.58298938125
292,153182.31128535361
293,115536.05720357344
294,150076.87487826752
295,189216.09335791005
296,109730.9695903075
297,66699.68112121942
298,281347.0184617449
299,319358.5706149087
300,125336.25993650532
301,230252.52248687192
302,130851.94797374355
303,134622.30408859006
304,196828.25150707545
305,126902.6217703651
306,169202.36362405
307,308586.54392558127
308,106620.20419750852
309,241746.7391513406
310,177775.17538076162
311,111797.74627218346
312,722736.7396740817
313,157144.07080514118
314,246055.67071104544
315,114779.36819563551
316,193814.14730993513
317,92726.24379528713
318,120288.37095686694
319,66607.83310008385
320,268103.42991157604
321,136508.13793954716
322,230123.81299410568
323,297730.7720837367
324,326315.6424808928
325,141801.28270665088
326,102232.65777278476
327,73439.93236953075
328,200043.46961298143
329,493062.28794000135
330,494927.78607491526
331,80628.389372544
332,129604.16268417696
333,222647.2927678556
334,241834.47571501398
335,215112.49978414853
336,596880.0104156197
337,281092.03862098634
338,269473.92560343834
339,259120.56456431208
340,82794.39270243843
341,127750.45272391675
342,202184.66150653583
343,123678.64316238822
344,211133.590480929
345,125340.00117472786
346,143838.38709277724
347,115419.70950713597
348,259695.6531124006
349,202184.66150653583
